EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel
3034,2021-10-16,,Production,Brandy Rivera,TNS,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1967,Northeast,Project / Site Management,Female,26202,White,Single,Fully Meets,2,True,58.16016427104723,1354,Entry
3035,2019-06-14,,Production,Kenneth Parker,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Executive & Leadership,Female,33464,Other,Divorced,Fully Meets,1,True,,2209,Entry
3036,2020-07-05,,Production,Barbara Perkins,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,IT,,Northeast,Admin & Support,Female,94333,White,Widowed,Fully Meets,2,True,,1822,Entry
3037,2020-03-02,,Production,Lindsey Martin,NEL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1989,Northeast,Executive & Leadership,Male,38200,Asian,Married,Fully Meets,4,True,35.73442847364819,1947,Entry
3038,2020-11-11,2021-04-28,Production,David Stark,PL,Active,Part-Time,Zone B,Temporary,Involuntary,Enough note majority positive catch trip.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,76217,White,Divorced,Fully Meets,2,False,,168,Entry
3039,2019-12-22,,Production,Evan Hernandez,BPC,Active,Contract,Zone B,Temporary,Unk,,Production       ,Project Management,,Northeast,Project / Site Management,Female,91829,Other,Single,Fully Meets,5,True,,2018,Entry
3040,2020-12-14,,Production,Caleb Floyd Jr.,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1984,Northeast,Labor & Site Work,Female,31946,White,Divorced,Fully Meets,5,True,41.412731006160165,1660,Entry
3041,2020-06-20,,Production,Brandon Atkinson,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,General Operations,,Northeast,Labor & Site Work,Female,2308,White,Single,Fully Meets,2,True,,1837,Entry
3042,2023-06-09,2023-07-12,Production,Alisha Ramirez,EW,Active,Contract,Zone B,Temporary,Resignation,Man fall nature back church.,Production       ,Field Engineering / Operations,,Northeast,Engineering,Female,44194,White,Widowed,Exceeds,4,False,,33,Entry
3043,2022-09-25,,Production,Caroline Duffy,MSC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1963,Northeast,Project / Site Management,Male,48124,Black,Widowed,Exceeds,2,True,62.32169746748802,1010,Entry
3044,2020-08-26,2020-12-30,Production,Charles Dean,TNS,Active,Contract,Zone B,Part-Time,Retirement,Structure play my piece partner them.,Production       ,General Operations,,Northeast,Labor & Site Work,Male,16165,White,Single,Exceeds,2,False,,126,Entry
3045,2019-08-28,,Production,Nicholas Duncan,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General Operations,1968,Northeast,Engineering,Male,64494,Other,Single,Exceeds,2,True,57.38809034907597,2134,Entry
3046,2023-06-02,2023-07-09,Production,Anna Davidson,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Organization north interview simply return.,Production       ,Field Engineering / Operations,1983,Northeast,Project / Site Management,Female,85307,Other,Single,Exceeds,4,False,42.072553045859,37,Mid
3047,2018-09-12,,Production,Micheal Merritt,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1965,Northeast,Admin & Support,Female,33237,White,Married,Exceeds,5,True,59.742642026009584,2484,Mid
3048,2023-07-15,,Production,Jeffrey Espinoza,WBL,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Other,Female,34381,White,Married,Fully Meets,2,True,,717,Mid
3049,2023-07-02,2023-07-25,Production,Joshua Diaz,NEL,Active,Part-Time,Zone A,Temporary,Involuntary,Congress foot television team.,Production       ,General Operations,1948,Northeast,Labor & Site Work,Female,96062,Asian,Married,Fully Meets,4,False,77.13620807665983,23,Mid
3050,2020-02-10,,Production,Joshua Hunt,PL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Other,Female,78746,White,Single,Fully Meets,4,True,,1968,Mid
3051,2021-08-27,2022-05-01,Production,Alex Holt,BPC,Voluntarily Terminated,Contract,Zone B,Temporary,Voluntary,Onto site natural situation wear.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,96336,Asian,Widowed,Fully Meets,5,False,,247,Mid
3052,2020-01-25,2023-02-05,Production,Ralph Delgado,CCDR,Active,Full-Time,Zone A,Full-Time,Involuntary,Than me read environment hour goal memory.,Production       ,General Operations,1948,Northeast,Project / Site Management,Female,60154,White,Single,Fully Meets,5,False,77.05954825462013,1107,Mid
3053,2020-03-26,2021-10-08,Production,Rodney Burch,SVG,Active,Part-Time,Zone A,Full-Time,Resignation,Chance summer fear usually.,Production       ,General Operations,1958,Northeast,Field Operations,Female,34734,Asian,Widowed,Fully Meets,2,False,67.4880219028063,561,Mid
3054,2020-10-23,,Production,Joseph Norris,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,59668,White,Married,Fully Meets,1,True,,1712,Entry
3055,2020-12-27,2021-12-07,Production,Anthony Guerrero,EW,Leave of Absence,Part-Time,Zone A,Part-Time,Retirement,Politics plant at far trade sense.,Production       ,Field Engineering / Operations,1987,Northeast,Field Operations,Male,83604,Other,Divorced,Fully Meets,2,False,37.65639972621492,345,Entry
3056,2022-06-21,,Production,Brittany Johnson,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Other,,Northeast,Project / Site Management,Female,56056,Other,Divorced,Fully Meets,5,True,,1106,Entry
3057,2022-11-09,2023-07-09,Production,Richard Contreras,TNS,Leave of Absence,Full-Time,Zone A,Temporary,Retirement,Social operation specific personal matter beyond.,Production       ,General Operations,1988,Northeast,Labor & Site Work,Female,58387,Black,Divorced,Fully Meets,4,False,37.412731006160165,242,Entry
3058,2019-02-11,2020-07-30,Production,Shelia Goodwin,PYZ,Leave of Absence,Part-Time,Zone A,Temporary,Involuntary,Loss sense above charge part describe.,Production       ,Logistics / Maintenance,,Northeast,Project / Site Management,Male,93290,Asian,Divorced,Fully Meets,1,False,,535,Entry
3059,2021-03-28,,Production,James Walker,WBL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Project Management,1972,Northeast,Project / Site Management,Female,73253,White,Widowed,Fully Meets,1,True,52.9034907597536,1556,Entry
3060,2020-08-29,,Production,Patrick Martinez,NEL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Logistics / Maintenance,1951,Northeast,Project / Site Management,Male,13893,Asian,Widowed,Fully Meets,2,True,74.49144421629022,1767,Entry
3061,2023-01-03,2023-08-05,Production,Brandon Hernandez,PL,Active,Part-Time,Zone C,Full-Time,Resignation,Sister thought loss hotel eight realize.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Male,51434,Other,Married,Fully Meets,4,False,,214,Entry
3062,2022-11-28,,Production,Courtney Poole,BPC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General Operations,,Northeast,Project / Site Management,Female,71004,Asian,Divorced,Fully Meets,1,True,,946,Entry
3063,2021-12-22,2023-08-03,Production,Deborah Diaz,CCDR,Active,Contract,Zone B,Part-Time,Voluntary,Much try remember natural.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Female,46847,Other,Widowed,Fully Meets,5,False,,589,Entry
3064,2023-07-08,,Production,Meagan Gaines,SVG,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,76345,Other,Divorced,Fully Meets,4,True,,724,Entry
3065,2021-04-21,2021-09-21,Production,Thomas Jackson,EW,Active,Part-Time,Zone A,Temporary,Resignation,Scientist up policy save I.,Production       ,Field Engineering / Operations,1976,Northeast,Field Operations,Female,15364,Black,Divorced,Fully Meets,4,False,48.73100616016427,153,Entry
3066,2022-07-28,2022-10-20,Production,Jamie Pope,MSC,Active,Full-Time,Zone B,Full-Time,Retirement,Purpose feel summer nature small choose can.,Production       ,Field Engineering / Operations,1967,Northeast,Field Operations,Male,2005,Hispanic,Divorced,Fully Meets,1,False,58.220396988364136,84,Entry
3067,2019-11-05,,Production,Joseph Lane,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Male,50527,Hispanic,Single,Fully Meets,4,True,,2065,Entry
3068,2022-05-22,2022-12-08,Production,Rose Johnson,PYZ,Terminated for Cause,Full-Time,Zone A,Temporary,Resignation,Seat type month.,Production       ,Finance,1947,Northeast,Admin & Support,Male,21620,Asian,Single,Fully Meets,5,False,78.16563997262149,200,Entry
3069,2019-10-19,2021-12-03,Production,David Hicks,WBL,Active,Full-Time,Zone A,Temporary,Involuntary,Determine building society soldier.,Production       ,General Operations,,Northeast,Admin & Support,Female,92533,White,Married,Fully Meets,4,False,,776,Mid
3070,2019-12-25,2021-07-24,Production,Geoffrey Curtis,BPC,Active,Full-Time,Zone C,Temporary,Involuntary,Television new fire board need list admit.,Production       ,Field Engineering / Operations,1972,Northeast,Labor & Site Work,Female,7528,White,Divorced,Fully Meets,1,False,53.15537303216975,577,Mid
3071,2022-11-04,2022-11-26,Production,Holly Miller,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Former think again effort.,Production       ,General Operations,,Northeast,Field Operations,Female,34566,Black,Married,Fully Meets,2,False,,22,Mid
3072,2023-04-26,2023-05-30,Production,Ronald Shepherd DDS,EW,Active,Full-Time,Zone B,Part-Time,Involuntary,Future piece pull art.,Production       ,Other,,Northeast,Project / Site Management,Female,48363,Asian,Divorced,Fully Meets,1,False,,34,Mid
3073,2022-10-26,2023-05-16,Production,Jeremy Ray,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Guy beat specific act as ability speak.,Production       ,General Operations,,Northeast,Labor & Site Work,Female,27147,Black,Single,Fully Meets,4,False,,202,Mid
3074,2020-07-14,2022-06-27,Production,Barbara Clark,NEL,Voluntarily Terminated,Contract,Zone A,Full-Time,Resignation,Free town various cup. Animal may team hit.,Production       ,Field Engineering / Operations,1963,Northeast,Other,Female,79280,Hispanic,Single,Fully Meets,1,False,61.74127310061601,713,Mid
3075,2023-03-12,,Production,Joshua Peters,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1969,Northeast,Engineering,Female,18316,Other,Single,Fully Meets,5,True,56.473648186173854,842,Mid
3076,2023-04-26,,Production,Daniel Smith,PYZ,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General Operations,,Northeast,Project / Site Management,Male,3738,White,Married,Fully Meets,5,True,,797,Mid
3077,2022-09-17,2023-06-12,Production,Audrey Hamilton,CCDR,Active,Contract,Zone A,Temporary,Involuntary,Describe hospital executive top sing.,Production       ,General Operations,,Northeast,Admin & Support,Male,16185,Hispanic,Married,Fully Meets,1,False,,268,Entry
3078,2021-01-08,2023-04-01,Production,Aaron Andrews,SVG,Active,Contract,Zone B,Part-Time,Voluntary,Particularly trouble sister.,Production       ,General Operations,,Northeast,Project / Site Management,Male,10871,Black,Widowed,Fully Meets,1,False,,813,Entry
3079,2020-12-18,2022-09-16,Production,David Moore,EW,Leave of Absence,Part-Time,Zone B,Part-Time,Retirement,Nice hundred government.,Production       ,Field Engineering / Operations,1973,Northeast,Engineering,Female,54361,Black,Single,Fully Meets,4,False,51.97809719370294,637,Entry
3080,2020-09-12,2022-11-22,Production,Brittany Ray,MSC,Leave of Absence,Contract,Zone B,Part-Time,Voluntary,Design laugh top music policy.,Production       ,General Operations,,Northeast,Field Operations,Female,82524,Hispanic,Widowed,Fully Meets,2,False,,801,Entry
3081,2020-10-20,,Production,Jonathan Jones,TNS,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Finance,,Northeast,Finance & Analysis,Male,18410,White,Widowed,Fully Meets,2,True,,1715,Entry
3082,2022-11-18,,Production,Brian Jennings,PYZ,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1988,Northeast,Project / Site Management,Female,53176,Other,Single,Fully Meets,1,True,36.73921971252567,956,Entry
3083,2023-01-14,,Production,Sandra Reed,WBL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Male,55790,Asian,Widowed,Fully Meets,2,True,,899,Entry
3084,2020-10-27,2022-06-08,Production,Erica Davis,NEL,Active,Part-Time,Zone A,Temporary,Voluntary,Stage mission never one happen somebody single.,Production       ,General Operations,,Northeast,Admin & Support,Male,64716,Black,Widowed,Fully Meets,4,False,,589,Entry
3085,2020-08-29,,Production,Sara Mckay,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1963,Northeast,Field Operations,Female,21299,Asian,Single,Fully Meets,2,True,62.32717316906229,1767,Entry
3086,2019-12-23,2023-08-05,Production,Julie Donovan,BPC,Active,Part-Time,Zone B,Temporary,Retirement,Huge degree pull hit.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Female,51176,Asian,Divorced,Fully Meets,1,False,,1321,Entry
3087,2023-07-03,,Production,Duane Kelly,CCDR,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Project Management,1948,Northeast,Project / Site Management,Female,51274,Black,Married,Fully Meets,4,True,77.39356605065024,729,Entry
3088,2022-09-26,,Production,Amy Boyd,SVG,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,52777,Other,Married,Fully Meets,5,True,,1009,Entry
3089,2020-05-09,2023-07-25,Production,Laura Mayo,EW,Active,Contract,Zone A,Temporary,Voluntary,Suffer very particular rather.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,51728,Black,Single,Fully Meets,4,False,,1172,Entry
3090,2023-03-08,,Production,Brittany Rios,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Male,54485,Black,Married,Fully Meets,5,True,,846,Entry
3091,2019-02-27,2020-08-31,Production,Charles Cruz,TNS,Terminated for Cause,Contract,Zone B,Part-Time,Involuntary,Describe current question quite coach.,Production       ,Consulting / Client Delivery,1958,Northeast,Field Operations,Male,6649,White,Single,Fully Meets,5,False,67.32101300479124,551,Entry
3092,2020-01-12,2023-07-12,Production,Carolyn Stewart,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Recently agreement subject individual increase.,Production       ,Field Engineering / Operations,1979,Northeast,Field Operations,Female,48374,Other,Married,Fully Meets,2,False,45.55783709787816,1277,Mid
3093,2019-06-29,2021-01-10,Production,Daniel Hinton,PYZ,Active,Full-Time,Zone B,Full-Time,Voluntary,Majority wide enjoy how.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,31227,Asian,Divorced,Fully Meets,2,False,,561,Mid
3094,2021-07-15,2021-09-29,Production,Joshua Foster,WBL,Active,Contract,Zone C,Full-Time,Voluntary,Improve himself side.,Production       ,Field Engineering / Operations,,Northeast,Engineering,Female,84169,Other,Widowed,Fully Meets,1,False,,76,Mid
3095,2022-08-19,,Production,Summer Dickerson,NEL,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1943,Northeast,Admin & Support,Female,69905,Other,Divorced,Fully Meets,4,True,82.30800821355236,1047,Mid
3096,2019-09-23,2023-04-09,Production,Mr. Joseph Ashley,PL,Voluntarily Terminated,Contract,Zone B,Part-Time,Involuntary,Industry notice cup early.,Production       ,Field Engineering / Operations,1974,Northeast,Field Operations,Female,59014,Hispanic,Single,Fully Meets,5,False,50.8145106091718,1294,Mid
3097,2020-10-11,2021-01-06,Production,Bethany Gaines,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,More best if page.,Production       ,Project Management,1961,Northeast,Admin & Support,Female,97514,White,Married,Fully Meets,4,False,64.05475701574264,87,Mid
3098,2021-08-18,,Production,Melvin Dean,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1944,Northeast,Field Operations,Male,20436,Black,Widowed,Fully Meets,4,True,81.05954825462013,1413,Mid
3099,2022-12-17,,Production,Zachary Smith,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1965,Northeast,Engineering,Male,44977,Black,Divorced,Exceeds,4,True,59.82751540041068,927,Entry
3100,2020-10-25,2021-12-28,Production,Kevin Davis,SVG,Active,Contract,Zone B,Temporary,Retirement,Production senior put.,Production       ,General Operations,1950,Northeast,Labor & Site Work,Female,58513,White,Single,Fully Meets,5,False,75.06365503080082,429,Entry
3101,2023-01-23,,Production,Erica Harper,EW,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General Operations,1961,Northeast,Field Operations,Female,79029,Asian,Single,Fully Meets,2,True,64.31211498973306,890,Entry
3102,2019-03-15,2022-08-03,Production,Stephanie Frost,MSC,Leave of Absence,Full-Time,Zone C,Part-Time,Resignation,Size shake far example.,Production       ,Field Engineering / Operations,1992,Northeast,Labor & Site Work,Male,11092,Black,Widowed,Exceeds,2,False,32.72279260780287,1237,Entry
3103,2023-07-06,2023-07-23,Production,Bryan Ortega DVM,TNS,Leave of Absence,Full-Time,Zone A,Part-Time,Involuntary,Rather make power.,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Male,87665,Asian,Single,Fully Meets,4,False,,17,Entry
3104,2022-05-29,,Production,Matthew Smith,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General Operations,,Northeast,Field Operations,Female,71716,Black,Married,Fully Meets,2,True,,1129,Entry
3105,2020-06-07,2022-07-09,Production,Scott Stone,WBL,Active,Full-Time,Zone B,Temporary,Resignation,Figure kind agent send even west.,Production       ,Field Engineering / Operations,1943,Northeast,Engineering,Male,86764,Black,Married,Fully Meets,1,False,82.13826146475017,762,Entry
3106,2020-03-21,,Production,Frances Martinez,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Project / Site Management,Male,33599,Hispanic,Divorced,Fully Meets,4,True,,1928,Entry
3107,2021-06-21,2022-11-11,Production,Heather Adams,PL,Active,Full-Time,Zone A,Temporary,Voluntary,Figure enjoy sell work discuss former.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,5797,Black,Widowed,Fully Meets,4,False,,508,Entry
3108,2021-10-22,2022-05-12,Production,Julie Hernandez,BPC,Active,Full-Time,Zone B,Temporary,Retirement,Perform leader research again term.,Production       ,General Operations,1945,Northeast,Labor & Site Work,Female,91007,Hispanic,Married,Fully Meets,2,False,79.98904859685148,202,Entry
3109,2018-10-20,,Production,Timothy Myers,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Engineering,Female,93749,White,Married,PIP,2,True,,2446,Entry
3110,2022-03-16,,Production,Anna Walters,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1956,Northeast,Other,Female,51909,Hispanic,Single,Fully Meets,2,True,69.38535249828884,1203,Entry
3111,2018-12-13,,Production,Ebony Adkins,EW,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1958,Northeast,Field Operations,Female,71638,Other,Divorced,Fully Meets,1,True,67.15126625598904,2392,Entry
3112,2021-10-08,2022-08-11,Production,Molly Guerrero,MSC,Terminated for Cause,Part-Time,Zone B,Full-Time,Involuntary,Past agreement focus back.,Production       ,Logistics / Maintenance,,Northeast,Maintenance & Logistics,Male,85416,Asian,Single,Fully Meets,4,False,,307,Entry
3113,2019-02-03,2019-04-02,Production,Donna Duffy,TNS,Active,Contract,Zone C,Full-Time,Voluntary,Stock indeed about brother campaign.,Production       ,Project Management,1981,Northeast,Project / Site Management,Female,96092,White,Divorced,Fully Meets,4,False,43.99726214921287,58,Mid
3114,2018-09-30,,Production,Corey Barry,PYZ,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1957,Northeast,Field Operations,Female,46346,Asian,Divorced,Fully Meets,2,True,67.98631074606433,2466,Mid
3115,2021-07-12,2021-08-17,Production,Paul Brewer,WBL,Active,Contract,Zone A,Temporary,Voluntary,Decide statement future ball.,Production       ,Project Management,1964,Northeast,Project / Site Management,Female,10137,Hispanic,Divorced,Fully Meets,4,False,61.497604380561256,36,Mid
3116,2021-03-04,,Production,Steven Brown,NEL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,97547,Hispanic,Married,Fully Meets,5,True,,1580,Mid
3117,2019-10-27,,Production,Kyle Anderson,PL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General Operations,,Northeast,Field Operations,Female,48509,White,Married,Fully Meets,2,True,,2074,Mid
3118,2019-01-28,2020-12-14,Production,Dr. Anna Hayes DVM,BPC,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,Pay avoid seem unit might month run.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,48848,Black,Divorced,Fully Meets,2,False,,686,Mid
3119,2021-01-10,,Production,Thomas Bautista,NEL,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,General Operations,1993,Northeast,Labor & Site Work,Male,71016,Other,Single,Fully Meets,5,True,32.07118412046543,1633,Entry
3120,2021-08-05,2023-03-02,Production,Andrew Davis,PL,Active,Part-Time,Zone A,Full-Time,Resignation,Event TV few much continue success.,Production       ,Field Engineering / Operations,1946,Northeast,Field Operations,Female,28645,Asian,Widowed,Fully Meets,4,False,79.40588637919234,574,Entry
3121,2022-11-07,2023-03-02,Production,Rachel Chaney,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,Resource collection house seek sound wind.,Production       ,Project Management,,Northeast,Project / Site Management,Female,58015,Black,Single,Fully Meets,4,False,,115,Entry
3122,2022-01-23,2022-06-26,Production,Rachel Barr MD,SVG,Leave of Absence,Contract,Zone C,Part-Time,Voluntary,Professional military easy so.,Production       ,Project Management,,Northeast,Project / Site Management,Female,18652,White,Single,Fully Meets,5,False,,154,Entry
3123,2021-07-12,,Production,Michael Hays,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1951,Northeast,Project / Site Management,Male,94273,Hispanic,Married,Fully Meets,4,True,74.16290212183436,1450,Entry
3124,2019-01-05,2021-11-04,Production,Kristi Cox,WBL,Leave of Absence,Full-Time,Zone B,Part-Time,Resignation,Star idea alone.,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,97060,White,Single,Fully Meets,5,False,,1034,Entry
3125,2020-04-07,2021-03-21,Production,Tracey Wu,PYZ,Leave of Absence,Part-Time,Zone C,Part-Time,Resignation,Magazine matter a teach.,Production       ,Field Engineering / Operations,1992,Northeast,Labor & Site Work,Male,10433,Black,Divorced,Fully Meets,4,False,32.8104038329911,348,Entry
3126,2022-04-27,,Production,Samuel Frye,WBL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Project Management,1978,Northeast,Project / Site Management,Male,35212,Black,Divorced,Fully Meets,2,True,46.99794661190965,1161,Entry
3127,2022-06-14,2022-12-05,Production,Stacey Robles,NEL,Active,Part-Time,Zone A,Part-Time,Resignation,Enjoy relationship page billion.,Production       ,Project Management,,Northeast,Project / Site Management,Male,3213,White,Married,Fully Meets,2,False,,174,Entry
3128,2019-01-13,,Production,James Flynn,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,7259,Black,Widowed,Fully Meets,2,True,,2361,Entry
3129,2019-06-21,,Production,Douglas Jacobson,BPC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1985,Northeast,Labor & Site Work,Female,11631,Black,Widowed,Fully Meets,5,True,39.97262149212868,2202,Entry
3130,2020-08-10,2023-01-14,Production,Scott Dawson,CCDR,Active,Part-Time,Zone A,Temporary,Voluntary,Read nice continue itself attack happen.,Production       ,Field Engineering / Operations,1981,Northeast,Project / Site Management,Female,73890,Black,Widowed,Fully Meets,5,False,44.145106091718,887,Entry
3131,2021-04-13,2022-06-11,Production,Patricia Potter,SVG,Active,Contract,Zone C,Temporary,Resignation,Tell its wind child more though.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,28053,Hispanic,Single,Fully Meets,2,False,,424,Entry
3132,2020-04-27,2022-10-18,Production,Brian Gregory,EW,Active,Full-Time,Zone A,Full-Time,Involuntary,Program personal mean life source reach.,Production       ,Field Engineering / Operations,,Northeast,Labor & Site Work,Female,12694,Asian,Divorced,Fully Meets,4,False,,904,Entry
3133,2022-02-25,2022-03-02,Production,Jackie Davis,MSC,Terminated for Cause,Contract,Zone C,Part-Time,Resignation,Example trip behavior himself young.,Production       ,Project Management,,Northeast,Project / Site Management,Male,83481,White,Married,Fully Meets,5,False,,5,Entry
3134,2018-12-06,2022-12-01,Production,Keith George,TNS,Active,Part-Time,Zone C,Full-Time,Voluntary,Avoid that school central member.,Production       ,Field Engineering / Operations,,Northeast,Engineering,Female,2140,Hispanic,Married,Exceeds,5,False,,1456,Mid
3135,2020-03-12,2023-06-06,Production,Jennifer Smith,BPC,Active,Part-Time,Zone A,Temporary,Involuntary,Food information day art PM leader.,Production       ,Project Management,,Northeast,Admin & Support,Female,9790,White,Single,Fully Meets,4,False,,1181,Mid
3136,2022-11-16,,Production,Timothy Brown,CCDR,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Project Management,,Northeast,Project / Site Management,Female,52077,Hispanic,Married,Fully Meets,4,True,,958,Mid
3137,2018-12-09,2023-06-25,Production,Justin Wells,EW,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Easy film last fact discuss. Enough worker wall.,Production       ,Field Engineering / Operations,1995,Northeast,Labor & Site Work,Female,50624,Other,Single,Fully Meets,2,False,30.078028747433265,1659,Mid
3138,2022-12-25,2023-03-08,Production,Rachel Crawford,MSC,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Week campaign later realize magazine.,Production       ,Field Engineering / Operations,1987,Northeast,Labor & Site Work,Female,83438,Black,Single,Fully Meets,4,False,38.2340862422998,73,Mid
3139,2021-11-19,,Production,Jasmine Williamson,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Female,29416,Asian,Single,Fully Meets,4,True,53.889117043121146,1320,Mid
3140,2022-03-01,,Production,Andrew Smith,PL,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1990,Northeast,Labor & Site Work,Male,89284,Hispanic,Widowed,Fully Meets,5,True,35.24709103353867,1218,Entry
3141,2021-03-17,,Production,Jennifer Reeves,BPC,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,9420,Black,Married,Exceeds,2,True,54.97604380561259,1567,Entry
3142,2021-02-10,,Production,Theresa Foster,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General Operations,,Northeast,Labor & Site Work,Female,49701,White,Single,Fully Meets,4,True,,1602,Entry
3143,2018-09-28,,Production,Emily Carter,SVG,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,,Northeast,Field Operations,Female,32652,Black,Widowed,Fully Meets,2,True,,2468,Entry
3144,2021-02-09,,Production,Debra Perez,EW,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,,Northeast,Engineering,Male,4496,Hispanic,Married,Exceeds,2,True,,1603,Entry
