EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel,StartYear,GroupMeanAge,SampleCount
2775,2023-01-07,,Production,Andrew Wilkinson,MSC,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Female,50944,White,Single,Fully Meets,2,True,54.33468750565509,906,Entry,2023,53.56418369675043,525
2776,2021-12-22,,Production,Debbie Pearson,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Engineering,Male,67113,White,Single,Fully Meets,4,True,50.39835728952772,1287,Entry,2021,53.56418369675043,525
2777,2020-04-29,2022-11-22,Production,Frank Wilkinson,PYZ,Active,Part-Time,Zone B,Full-Time,Voluntary,Vote growth sound wide art.,Production       ,General Operations,1970,Northeast,Labor & Site Work,Male,37852,Hispanic,Single,Fully Meets,5,False,54.916644855342874,937,Entry,2020,53.56418369675043,525
2778,2020-12-02,,Production,Raymond Burton,WBL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Other,1970,Northeast,Project / Site Management,Male,33896,Asian,Divorced,Fully Meets,5,True,55.34264057464652,1672,Entry,2020,53.56418369675043,525
2779,2021-12-08,2022-06-20,Production,Adam Murphy,NEL,Active,Contract,Zone A,Part-Time,Resignation,Exist how dog information accept around PM.,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Male,88158,Hispanic,Married,Fully Meets,2,False,54.297175809909014,194,Entry,2021,53.56418369675043,525
2780,2022-04-13,2023-08-04,Production,Kimberly Stout,PL,Active,Contract,Zone B,Part-Time,Retirement,Chance ever laugh sign indicate.,Production       ,General Operations,1971,Northeast,Project / Site Management,Male,18034,White,Married,Fully Meets,4,False,53.55288275278414,478,Entry,2022,53.56418369675043,525
2781,2020-12-23,2022-07-23,Production,Jonathan Hale,BPC,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Indicate less quality put listen nation.,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,47540,Asian,Divorced,Fully Meets,4,False,54.03557265755529,577,Entry,2020,53.56418369675043,525
2782,2019-03-31,,Production,Robert Schmitt DDS,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,14142,Black,Single,Fully Meets,2,True,55.039803634665304,2284,Entry,2019,53.56418369675043,525
2783,2023-06-11,2023-07-30,Production,Jamie Parker,SVG,Active,Part-Time,Zone A,Temporary,Resignation,Like open news car seem garden people.,Production       ,Field Engineering / Operations,1969,Northeast,Field Operations,Male,68300,White,Married,Fully Meets,1,False,56.35936461935105,49,Mid,2023,56.07692563279573,206
2784,2021-05-20,2023-01-31,Production,Lauren Thomas,TNS,Active,Contract,Zone B,Full-Time,Involuntary,Base item do role debate perform.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,85699,White,Divorced,Fully Meets,2,False,44.31485284052019,621,Mid,2021,56.07692563279573,206
2785,2020-11-14,,Production,Pamela Taylor,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Other,Male,96368,Hispanic,Widowed,Fully Meets,4,True,57.987679671457904,1690,Mid,2020,56.07692563279573,206
2786,2018-12-29,,Production,Phyllis Cox,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Female,33987,Asian,Widowed,Fully Meets,1,True,54.198473871583076,2376,Mid,2018,56.07692563279573,206
2787,2021-04-22,,Production,Jonathan Williams,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Executive,1970,Northeast,Executive & Leadership,Female,93541,White,Divorced,Fully Meets,4,True,76.55578370978782,1531,Mid,2021,56.07692563279573,206
2788,2023-06-03,2023-07-14,Production,Edward Navarro,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Program deal run.,Production       ,Project Management,1970,Northeast,Project / Site Management,Female,87242,Black,Widowed,Fully Meets,1,False,76.39425051334702,41,Mid,2023,56.07692563279573,206
2789,2021-04-26,2021-07-06,Production,Matthew Craig,CCDR,Active,Contract,Zone B,Temporary,Retirement,Great parent relate growth summer.,Production       ,Other,1970,Northeast,Project / Site Management,Male,31575,Asian,Divorced,Fully Meets,4,False,83.07460643394936,71,Entry,2021,53.56418369675043,525
2790,2019-04-30,2019-10-09,Production,Warren Pollard,EW,Active,Contract,Zone B,Part-Time,Involuntary,Above fight animal support beautiful.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,64694,Hispanic,Widowed,Fully Meets,4,False,65.89733059548254,162,Entry,2019,53.56418369675043,525
2791,2021-07-04,2023-06-25,Production,Felicia Smith,MSC,Active,Contract,Zone B,Temporary,Involuntary,Better design cause yet history decide.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,43706,White,Widowed,Fully Meets,2,False,55.28797847877834,721,Entry,2021,53.56418369675043,525
2792,2023-02-24,,Production,Robert Nguyen,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,19908,Black,Single,Fully Meets,1,True,72.14236824093086,858,Entry,2023,53.56418369675043,525
2793,2021-03-02,,Production,Jesse Hall,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Logistics / Maintenance,1971,Northeast,Project / Site Management,Male,1901,Black,Divorced,Fully Meets,1,True,54.32229070087668,1582,Entry,2021,53.56418369675043,525
2794,2021-12-27,,Production,George Palmer Jr.,PYZ,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Male,1877,Hispanic,Single,Fully Meets,5,True,54.27023723985942,1282,Entry,2021,53.56418369675043,525
2795,2022-07-10,2022-09-11,Production,Casey Garner,SVG,Active,Part-Time,Zone C,Temporary,Voluntary,Defense pressure according more mind bed number.,Production       ,General Operations,1973,Northeast,Engineering,Female,74746,Asian,Single,Fully Meets,4,False,52.4268843063413,63,Entry,2022,53.56418369675043,525
2796,2022-09-19,2023-06-17,Production,Megan Harrison,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Risk management money field.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,96469,Asian,Married,Fully Meets,1,False,33.831622176591374,271,Entry,2022,53.56418369675043,525
2797,2021-05-30,,Production,Sierra Thompson,WBL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,24994,Other,Married,Exceeds,1,True,54.199725577681065,1493,Entry,2021,53.56418369675043,525
2798,2020-04-07,,Production,Donna Sullivan,BPC,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1972,Northeast,Engineering,Male,89805,Asian,Divorced,Fully Meets,2,True,53.139641319367065,1911,Entry,2020,53.56418369675043,525
2799,2021-04-20,2022-09-17,Production,Timothy Pratt,CCDR,Active,Part-Time,Zone A,Part-Time,Resignation,Opportunity upon apply and world.,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,54859,White,Divorced,Fully Meets,2,False,54.1691156049164,515,Entry,2021,53.56418369675043,525
2800,2019-08-02,,Production,Kathryn Wolf,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,69497,Black,Married,Fully Meets,1,True,76.97467488021903,2160,Entry,2019,53.56418369675043,525
2801,2022-01-11,,Production,Kiara Herman,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Field Operations,Male,97933,White,Divorced,Fully Meets,5,True,51.9905558179824,1267,Entry,2022,53.56418369675043,525
2802,2020-11-15,,Production,Meghan Morrison DDS,NEL,Active,Contract,Zone C,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Field Operations,Female,56662,White,Married,Fully Meets,4,True,47.88774811772758,1689,Entry,2020,53.56418369675043,525
2803,2020-05-08,,Production,Brittany Fisher,PL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Project / Site Management,Female,13566,Asian,Married,Fully Meets,5,True,59.82477754962355,1880,Entry,2020,53.56418369675043,525
2804,2019-03-10,,Production,Scott Brady,SVG,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Project Management,1970,Northeast,Project / Site Management,Male,4554,Hispanic,Married,Fully Meets,4,True,72.33401779603011,2305,Mid,2019,56.07692563279573,206
2805,2022-04-19,,Production,Charlotte Clark,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1968,Northeast,Other,Male,19835,White,Widowed,Fully Meets,1,True,56.70830685120787,1169,Mid,2022,56.07692563279573,206
2806,2019-11-30,,Production,Rebecca Stanley,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1967,Northeast,Project / Site Management,Female,47920,Asian,Divorced,Fully Meets,2,True,58.0745805358784,2040,Mid,2019,56.07692563279573,206
2807,2021-07-06,2023-01-07,Production,Scott Brown,BPC,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Standard stuff girl site.,Production       ,Field Engineering / Operations,1971,Northeast,Other,Female,55399,White,Married,Fully Meets,2,False,54.269773788237956,550,Mid,2021,56.07692563279573,206
2808,2018-11-27,,Production,Sharon Fox,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Consulting / Client Delivery,1967,Northeast,Engineering,Female,35224,Asian,Divorced,Fully Meets,4,True,57.985622369680996,2408,Mid,2018,56.07692563279573,206
2809,2023-01-30,,Production,Robert Powers,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1972,Northeast,Other,Male,39078,Hispanic,Single,Fully Meets,2,True,53.191815539641915,883,Entry,2023,53.56418369675043,525
2810,2022-11-17,2023-02-08,Production,Debra Phillips,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Less boy reflect quickly health respond million.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,72285,Other,Married,Fully Meets,4,False,66.2258726899384,83,Entry,2022,53.56418369675043,525
2811,2018-08-13,2020-05-28,Production,David Holt,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,Material owner together travel so conference.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,82960,Hispanic,Widowed,Fully Meets,2,False,29.489390828199863,654,Entry,2018,53.56418369675043,525
2812,2021-07-02,2023-07-09,Production,Lisa Ingram,BPC,Terminated for Cause,Part-Time,Zone B,Temporary,Resignation,Now should knowledge the turn toward natural.,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,44272,White,Divorced,Fully Meets,4,False,55.04719749809947,737,Entry,2021,53.56418369675043,525
2813,2022-06-28,,Production,Mr. Ryan Griffin,CCDR,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Executive & Leadership,Male,56124,Other,Single,Fully Meets,1,True,54.69372563298353,1099,Entry,2022,53.56418369675043,525
2814,2019-01-25,,Production,Michelle Woodard,SVG,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,19550,Hispanic,Single,Fully Meets,2,True,53.8322487406971,2349,Entry,2019,53.56418369675043,525
2815,2023-07-23,,Production,David Smith,EW,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Project Management,1970,Northeast,Project / Site Management,Female,62651,Asian,Single,Fully Meets,4,True,54.51798053375574,709,Entry,2023,53.56418369675043,525
2816,2022-07-25,,Production,Jennifer Hernandez,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General Operations,1970,Northeast,Other,Female,15802,Black,Married,Fully Meets,5,True,32.57221081451061,1072,Entry,2022,53.56418369675043,525
2817,2023-01-11,,Production,Theresa Davis,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,79678,White,Widowed,Fully Meets,4,True,26.80082135523614,902,Entry,2023,53.56418369675043,525
2818,2023-07-28,2023-07-30,Production,Dr. Wendy Lopez,PYZ,Active,Part-Time,Zone B,Temporary,Involuntary,Traditional force look heart talk plan.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,9992,Hispanic,Single,Exceeds,2,False,55.07824594195583,2,Entry,2023,53.56418369675043,525
2819,2023-05-06,,Production,Heidi Williams,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Labor & Site Work,Male,74805,White,Widowed,Fully Meets,4,True,25.4072553045859,787,Entry,2023,53.56418369675043,525
2820,2022-09-18,,Production,Eric Soto,NEL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,42750,Hispanic,Divorced,Fully Meets,2,True,45.97946611909651,1017,Entry,2022,53.56418369675043,525
2821,2019-09-08,2021-09-10,Production,Alfred Sanders,PL,Active,Full-Time,Zone B,Temporary,Retirement,Medical painting rich whole here.,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Male,36681,Hispanic,Single,Fully Meets,2,False,53.180744983354565,733,Entry,2019,53.56418369675043,525
2822,2019-08-30,,Production,Jerome Adams,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Female,87892,White,Divorced,Fully Meets,4,True,52.87231634300339,2132,Entry,2019,53.56418369675043,525
2823,2023-05-22,,Production,Ariel Graham,CCDR,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General Operations,1970,Northeast,Field Operations,Female,59827,White,Divorced,Fully Meets,2,True,39.564681724846,771,Entry,2023,53.56418369675043,525
2824,2021-03-02,,Production,Melinda Shaw,EW,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1968,Northeast,Labor & Site Work,Male,3624,Hispanic,Widowed,Fully Meets,5,True,56.74729917505007,1582,Mid,2021,56.07692563279573,206
2825,2023-02-13,,Production,Elizabeth Brown,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management,1968,Northeast,Project / Site Management,Male,80760,Hispanic,Widowed,Fully Meets,4,True,57.30830940056076,869,Mid,2023,56.07692563279573,206
2826,2022-08-11,2022-12-01,Production,Jennifer Farmer,TNS,Leave of Absence,Contract,Zone B,Full-Time,Involuntary,Prepare simply play edge.,Production       ,General Operations,1968,Northeast,Field Operations,Female,96266,Hispanic,Married,Fully Meets,5,False,57.12606617190219,112,Mid,2022,56.07692563279573,206
2827,2020-02-19,2022-12-10,Production,Bruce Barber,PYZ,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Decision fill total.,Production       ,Field Engineering / Operations,1970,Northeast,Other,Female,23357,Other,Married,Fully Meets,4,False,44.89253935660506,1025,Mid,2020,56.07692563279573,206
2828,2021-10-15,2023-03-26,Production,Dennis Foster,WBL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,Camera parent choose add edge product keep.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,95784,Black,Single,Fully Meets,2,False,81.13894592744695,527,Mid,2021,56.07692563279573,206
2829,2022-11-16,,Production,Ryan Kelly,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Executive & Leadership,Male,11197,Other,Single,Fully Meets,2,True,54.75543829218497,958,Entry,2022,53.56418369675043,525
2830,2022-06-30,2023-02-03,Production,Nathan Johnson,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,Big author those five today.,Production       ,General Operations,1972,Northeast,Admin & Support,Male,62490,White,Married,Fully Meets,1,False,53.30651695600216,218,Entry,2022,53.56418369675043,525
2831,2021-07-28,,Production,Philip Morris,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,20276,White,Widowed,Fully Meets,2,True,54.83552056145052,1434,Entry,2021,53.56418369675043,525
2832,2021-11-21,,Production,Felicia Gomez,BPC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,31155,White,Married,Fully Meets,5,True,50.49144421629021,1318,Entry,2021,53.56418369675043,525
2833,2020-10-12,,Production,Sandy Wilson,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General Operations,1973,Northeast,Labor & Site Work,Male,11072,Asian,Married,Fully Meets,2,True,52.04501991823287,1723,Entry,2020,53.56418369675043,525
2834,2018-10-02,2020-09-17,Production,Bonnie Bell,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,Be minute last meet former. Rich her account top.,Production       ,General Operations,1971,Northeast,Field Operations,Female,95191,Asian,Divorced,Fully Meets,5,False,53.74214008859383,716,Entry,2018,53.56418369675043,525
2835,2021-07-17,2023-02-27,Production,Jonathan Stephens,EW,Active,Contract,Zone C,Part-Time,Resignation,Need either go.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,81501,White,Divorced,Fully Meets,5,False,30.223134839151268,590,Entry,2021,53.56418369675043,525
2836,2022-04-13,,Production,Michael Horton,MSC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,8731,Black,Divorced,Fully Meets,2,True,36.73100616016427,1175,Entry,2022,53.56418369675043,525
2837,2021-03-20,2023-02-18,Production,Eric Young,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,Administration field require.,Production       ,Field Engineering / Operations,1970,Northeast,Internship,Male,32946,Asian,Single,Fully Meets,4,False,80.97467488021903,700,Entry,2021,53.56418369675043,525
2838,2021-09-09,2021-11-05,Production,Michele Young,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Bag physical goal will way against either.,Production       ,General Operations,1973,Northeast,Executive & Leadership,Male,93005,Black,Single,Fully Meets,5,False,51.58721833874292,57,Entry,2021,53.56418369675043,525
2839,2019-12-06,2022-03-28,Production,Karen Espinoza,WBL,Active,Part-Time,Zone C,Part-Time,Voluntary,Information step name three choose.,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,72072,Black,Married,Fully Meets,1,False,55.81656399726215,843,Entry,2019,53.56418369675043,525
2840,2023-04-26,2023-05-19,Production,Yvonne Reilly,NEL,Active,Contract,Zone B,Part-Time,Voluntary,From continue left eye.,Production       ,Field Engineering / Operations,1972,Northeast,Engineering,Male,74671,Hispanic,Divorced,Fully Meets,2,False,52.862527016351514,23,Entry,2023,53.56418369675043,525
2841,2019-04-06,,Production,David Ball,PL,Active,Contract,Zone B,Temporary,Unk,,Production       ,General Operations,1972,Northeast,Project / Site Management,Male,6774,Hispanic,Married,Fully Meets,5,True,53.030029836236025,2278,Entry,2019,53.56418369675043,525
2842,2020-10-19,2023-02-28,Production,Dr. Terry Young,BPC,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,Region easy at much couple week on.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,90492,Black,Widowed,Fully Meets,1,False,53.148874463187454,862,Entry,2020,53.56418369675043,525
2843,2021-11-22,,Production,Raymond Johnson,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General Operations,1970,Northeast,Field Operations,Male,31013,Black,Married,Fully Meets,1,True,82.57905544147845,1317,Mid,2021,56.07692563279573,206
2844,2020-12-30,2023-07-25,Production,Anthony Saunders,TNS,Leave of Absence,Contract,Zone A,Part-Time,Retirement,Process firm life from final medical.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,31828,Asian,Widowed,Fully Meets,5,False,82.8145106091718,937,Mid,2020,56.07692563279573,206
2845,2020-09-03,,Production,Nancy Newman,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General Operations,1968,Northeast,Project / Site Management,Female,60312,White,Single,Fully Meets,4,True,56.85879445955518,1762,Mid,2020,56.07692563279573,206
2846,2019-10-14,2022-08-19,Production,Robin Jones,BPC,Voluntarily Terminated,Contract,Zone C,Full-Time,Resignation,Million the fire begin truth language.,Production       ,Other,1970,Northeast,Field Operations,Female,31642,White,Divorced,Fully Meets,5,False,69.82888432580424,1040,Mid,2019,56.07692563279573,206
2847,2021-02-19,2021-09-18,Production,Jessica Saunders,CCDR,Future Start,Part-Time,Zone C,Full-Time,Involuntary,Oil at Mr hotel. Same recently leg officer.,Production       ,Field Engineering / Operations,1969,Northeast,Labor & Site Work,Female,81717,Black,Married,Fully Meets,2,False,55.631158037877114,211,Mid,2021,56.07692563279573,206
2848,2022-03-13,2022-09-02,Production,Willie Compton,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Involuntary,Perhaps system its answer small.,Production       ,Project Management,1972,Northeast,Project / Site Management,Male,59518,White,Single,Exceeds,1,False,53.35895818724055,173,Entry,2022,53.56418369675043,525
2849,2018-10-02,,Production,Andrew Thomas,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General Operations,1972,Northeast,Field Operations,Male,4583,Hispanic,Single,Fully Meets,5,True,52.514360220247745,2464,Entry,2018,53.56418369675043,525
2850,2022-10-06,2022-10-16,Production,Victoria Williams,EW,Active,Full-Time,Zone C,Part-Time,Retirement,Stand until high true effort kid.,Production       ,General Operations,1972,Northeast,Field Operations,Male,6816,Hispanic,Divorced,Exceeds,1,False,53.05719086326779,10,Entry,2022,53.56418369675043,525
2851,2020-09-21,,Production,Stephanie Gonzalez,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,26839,Black,Divorced,Fully Meets,4,True,58.32443531827516,1744,Entry,2020,53.56418369675043,525
2852,2021-12-06,,Production,Brianna Butler,NEL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,1973,Northeast,Labor & Site Work,Male,87984,Other,Widowed,Fully Meets,1,True,52.47326220580304,1303,Entry,2021,53.56418369675043,525
2853,2022-11-16,2023-03-21,Production,Donald Hamilton,PL,Terminated for Cause,Contract,Zone B,Part-Time,Voluntary,Population let responsibility.,Production       ,General Operations,1970,Northeast,Field Operations,Male,70147,Other,Widowed,Needs Improvement,5,False,31.236139630390145,125,Entry,2022,53.56418369675043,525
2854,2022-08-02,2023-07-27,Production,Amber Adams,PYZ,Active,Part-Time,Zone A,Full-Time,Resignation,Serious ball together lot body tonight artist.,Production       ,Executive,1973,Northeast,Executive & Leadership,Female,76409,Hispanic,Married,Needs Improvement,2,False,51.856967391824206,359,Entry,2022,53.56418369675043,525
2855,2022-01-19,,Production,Michael Armstrong,SVG,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Engineering / Operations,1971,Northeast,Admin & Support,Female,75727,Black,Single,Needs Improvement,4,True,53.977978070275945,1259,Entry,2022,53.56418369675043,525
2856,2022-04-09,,Production,Thomas Lewis,TNS,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Sales & Marketing,1971,Northeast,Executive & Leadership,Female,14553,White,Married,Needs Improvement,5,True,54.2370348909705,1179,Entry,2022,53.56418369675043,525
2857,2019-07-19,2022-08-08,Production,Christina Young,WBL,Active,Full-Time,Zone A,Part-Time,Involuntary,Create research source close.,Production       ,General Operations,1970,Northeast,Labor & Site Work,Male,93847,White,Single,Fully Meets,2,False,50.66392881587954,1116,Entry,2019,53.56418369675043,525
2858,2021-09-02,2022-11-14,Production,Kayla Chavez,BPC,Active,Full-Time,Zone C,Temporary,Retirement,According foot decade argue poor hair.,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,22983,Other,Married,Fully Meets,5,False,54.04214508078889,438,Entry,2021,53.56418369675043,525
2859,2019-02-01,,Production,Tracey Turner,CCDR,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,36227,Other,Divorced,Needs Improvement,2,True,80.31759069130733,2342,Entry,2019,53.56418369675043,525
2860,2023-04-13,2023-05-26,Production,Michelle Murphy,EW,Active,Part-Time,Zone C,Part-Time,Voluntary,Look dark travel herself election college what.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Male,54190,Black,Married,Fully Meets,2,False,53.418159871952724,43,Entry,2023,53.56418369675043,525
2861,2018-10-06,,Production,Sharon Jones,MSC,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General Operations,1972,Northeast,Field Operations,Male,31403,White,Widowed,Fully Meets,2,True,53.08332681746735,2460,Entry,2018,53.56418369675043,525
2862,2020-03-24,2022-03-24,Production,Tony Spears,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Explain threat effort exist send sort dog.,Production       ,Field Engineering / Operations,1967,Northeast,Engineering,Male,13985,Other,Single,Fully Meets,4,False,57.53026023108303,730,Mid,2020,56.07692563279573,206
2863,2021-10-08,,Production,April Sutton,EW,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Logistics / Maintenance,1970,Northeast,Project / Site Management,Male,14407,Other,Widowed,Needs Improvement,4,True,81.56057494866529,1362,Mid,2021,56.07692563279573,206
2864,2022-05-16,,Production,Jeffrey Robinson,MSC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Engineering / Operations,1969,Northeast,Field Operations,Male,37065,Asian,Single,Fully Meets,2,True,56.1532527733406,1142,Mid,2022,56.07692563279573,206
2865,2022-05-10,2022-10-17,Production,Jeremy Frey,TNS,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Voluntary,This fly moment arm realize weight partner.,Production       ,General Operations,1969,Northeast,Project / Site Management,Female,26583,White,Divorced,Fully Meets,1,False,55.99365314331465,160,Mid,2022,56.07692563279573,206
2866,2021-11-16,,Production,Danielle Rangel,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,49151,Hispanic,Single,Fully Meets,2,True,73.81519507186859,1323,Mid,2021,56.07692563279573,206
2867,2019-02-25,,Production,Matthew Payne,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,IT,1971,Northeast,Project / Site Management,Female,75033,White,Single,Fully Meets,2,True,54.17949389602147,2318,Mid,2019,56.07692563279573,206
2868,2022-07-01,,Production,Christopher Clark,TNS,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Executive,1972,Northeast,Executive & Leadership,Male,64530,Black,Married,Fully Meets,5,True,52.92917500725506,1096,Entry,2022,53.56418369675043,525
2869,2022-12-17,,Production,Emily Williamson,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Male,53404,Black,Widowed,Fully Meets,2,True,53.08496617189386,927,Entry,2022,53.56418369675043,525
2870,2023-07-26,2023-07-31,Production,David Mccormick,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,Professor anyone example never.,Production       ,Sales & Marketing,1970,Northeast,Executive & Leadership,Male,32806,Black,Married,Fully Meets,4,False,74.81177275838466,5,Entry,2023,53.56418369675043,525
2871,2022-03-11,2022-08-02,Production,Christina Smith,NEL,Active,Contract,Zone A,Part-Time,Resignation,Nothing it prepare imagine big.,Production       ,Field Engineering / Operations,1972,Northeast,Project / Site Management,Male,46150,Hispanic,Divorced,Fully Meets,5,False,53.15947482033803,144,Entry,2022,53.56418369675043,525
2872,2020-06-29,2021-05-20,Production,Steven Myers,PL,Active,Contract,Zone B,Full-Time,Voluntary,Certain nation hot sense enjoy.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,97145,Hispanic,Married,Fully Meets,2,False,57.57700205338809,325,Entry,2020,53.56418369675043,525
