EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel
2727,2020-02-14,2021-12-21,Sales,Sheri Valenzuela,PYZ,Active,Contract,Zone C,Full-Time,Resignation,Risk hundred social.,Sales,General Operations,1970,Northeast,Field Operations,Male,83448,White,Divorced,Fully Meets,5,False,40.71731690622861,676,Manager
2728,2020-05-08,2023-03-28,Sales,Brandon Perez,WBL,Active,Full-Time,Zone B,Full-Time,Involuntary,World area thus attention start.,Sales,Field Engineering / Operations,1970,West,Project / Site Management,Male,16416,Hispanic,Single,Fully Meets,2,False,68.81314168377824,1054,Manager
2729,2018-12-10,Present,Sales,Kathryn Kidd DVM,NEL,Active,Part-Time,Zone B,Full-Time,Unk,Active,Sales,Field Engineering / Operations,1970,West,Engineering,Female,83077,Hispanic,Divorced,Fully Meets,2,True,77.30869267624914,2402,Manager
2730,2021-12-08,Present,Sales,Mario Moran,PL,Active,Contract,Zone B,Part-Time,Unk,Active,Sales,Field Engineering / Operations,1973,Northeast,Field Operations,Female,23617,Hispanic,Single,Fully Meets,2,True,52.37164543041632,1308,Manager
2731,2019-01-31,Present,Admin & Support,Brian Allen,BPC,Active,Part-Time,Zone C,Full-Time,Unk,Active,Sales,General Operations,1973,Northeast,Field Operations,Female,24569,Other,Married,Fully Meets,1,True,52.18063047316112,2350,Entry
2732,2022-08-31,2023-04-27,Sales,Stephanie Jackson,PYZ,Active,Contract,Zone A,Full-Time,Retirement,Exactly fear as speech.,Sales,Logistics / Maintenance,1970,Northeast,Maintenance & Logistics,Male,37938,Black,Single,Fully Meets,2,False,36.23271731690623,239,Manager
2733,2022-02-01,Present,Sales,Rodney Robinson,WBL,Active,Contract,Zone A,Temporary,Unk,Active,Sales,General Operations,1970,West,Admin & Support,Male,53746,Black,Single,Fully Meets,5,True,29.48665297741273,1253,Manager
2734,2020-12-02,Present,Sales,Alicia Mitchell,NEL,Active,Contract,Zone C,Part-Time,Unk,Active,Sales,General Operations,1970,West,Labor & Site Work,Female,51967,Black,Married,Fully Meets,4,True,76.57494866529774,1679,Manager
2735,2020-10-16,Present,Sales,Melissa Ray,PL,Active,Contract,Zone B,Part-Time,Unk,Active,Sales,Field Engineering / Operations,1970,South,Labor & Site Work,Female,26584,Asian,Single,Fully Meets,2,True,24.22450376454483,1726,Manager
2736,2020-05-27,Present,Sales,Michael Garza,BPC,Active,Contract,Zone A,Full-Time,Unk,Active,Sales,General Operations,1969,South,Labor & Site Work,Male,2091,Other,Married,Fully Meets,5,True,55.61870584448783,1868,Manager
2737,2021-08-20,2021-10-09,Sales,Victoria Padilla,CCDR,Active,Full-Time,Zone C,Temporary,Retirement,Music society money product next.,Sales,General Operations,1972,West,Field Operations,Male,84906,Black,Married,Fully Meets,4,False,53.14783019428321,50,Manager
2738,2019-02-07,2019-03-25,Sales,Spencer Larson,SVG,Active,Full-Time,Zone C,Full-Time,Involuntary,Member success us future a song every.,Sales,Field Engineering / Operations,1971,South,Labor & Site Work,Male,86185,Hispanic,Married,Fully Meets,5,False,53.91214500912978,46,Manager
2739,2021-02-18,2021-11-26,Sales,Cynthia Martin,EW,Active,Contract,Zone A,Part-Time,Resignation,Idea why card study body commercial.,Sales,General Operations,1973,West,Field Operations,Male,82332,Black,Single,Fully Meets,4,False,52.049497210577776,281,Manager
2740,2022-12-02,Present,Sales,Cody Hughes,MSC,Active,Full-Time,Zone B,Part-Time,Unk,Active,Sales,General Operations,1973,West,Project / Site Management,Male,34011,Black,Single,Fully Meets,1,True,52.47657857822456,949,Manager
2741,2021-07-29,2022-05-05,Sales,Ronald Mata,TNS,Active,Full-Time,Zone A,Part-Time,Resignation,Amount address then peace deep community own six.,Sales,Field Engineering / Operations,1969,Northeast,Field Operations,Male,88627,Asian,Divorced,Fully Meets,4,False,55.8297262662116,280,Manager
2742,2022-04-23,2022-12-16,Sales,Chad Boone,PYZ,Active,Full-Time,Zone B,Full-Time,Retirement,Thing stock near question mouth.,Sales,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,47497,Asian,Married,Fully Meets,2,False,33.72758384668035,237,Manager
2743,2021-07-31,2022-04-07,Sales,Carmen Wilson,WBL,Active,Full-Time,Zone B,Temporary,Voluntary,Decade structure outside I world agent treat.,Sales,Field Engineering / Operations,1969,West,Other,Male,16234,Black,Married,Fully Meets,4,False,55.74368056012039,250,Manager
2744,2020-06-12,Present,Sales,Paul Hernandez,NEL,Active,Contract,Zone C,Full-Time,Unk,Active,Sales,Field Engineering / Operations,1973,Northeast,Labor & Site Work,Female,25145,Asian,Married,Fully Meets,4,True,51.902965698113846,1852,Manager
2745,2019-01-25,Present,Sales,John Ferguson,PL,Active,Contract,Zone B,Part-Time,Unk,Active,Sales,Executive,1969,South,Executive & Leadership,Female,71081,Hispanic,Divorced,Fully Meets,5,True,55.69045291606916,2356,Manager
2746,2020-10-24,2023-04-08,Admin & Support,Bailey Case,BPC,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Art decade agreement bank.,Sales,Project Management,1972,Northeast,Project / Site Management,Female,39119,Hispanic,Widowed,Fully Meets,5,False,52.92831411128938,896,Entry
2747,2018-08-18,2019-02-28,Production,Todd Gonzales,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Few attorney all campaign town reflect behavior.,Production       ,General Operations,1970,Northeast,Field Operations,Female,2109,Hispanic,Married,Fully Meets,4,False,55.03585687483052,194,Entry
2748,2022-07-11,Present,Production,Deanna Kerr,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,Active,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,1801,Hispanic,Widowed,Fully Meets,1,True,53.38314311928587,1093,Entry
2749,2018-11-15,2018-11-19,Production,Matthew Wilcox,BPC,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,He PM simply interesting.,Production       ,IT,1970,Northeast,Admin & Support,Female,1760,Black,Widowed,Fully Meets,5,False,76.22997946611909,4,Entry
2750,2022-06-04,Present,Production,Timothy Roman,TNS,Active,Full-Time,Zone B,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,2127,Asian,Divorced,Fully Meets,4,True,76.24366872005476,1130,Mid
2751,2018-10-27,2019-07-10,Production,Steven White,NEL,Leave of Absence,Full-Time,Zone B,Part-Time,Retirement,Seek reason commercial method among back war.,Production       ,Field Engineering / Operations,1969,Northeast,Labor & Site Work,Male,1770,Black,Single,Fully Meets,5,False,56.139309747112726,256,Mid
2752,2022-10-21,2023-05-09,Production,Laura Rodriguez,TNS,Active,Part-Time,Zone A,Temporary,Involuntary,Finish something start activity full professor.,Production       ,General Operations,1971,Northeast,Labor & Site Work,Male,2478,Hispanic,Divorced,Fully Meets,4,False,53.51957001777812,200,Entry
2753,2023-01-13,2023-05-24,Production,Joshua Smith,CCDR,Active,Contract,Zone B,Part-Time,Voluntary,Traditional stay important save box.,Production       ,Field Engineering / Operations,1970,Northeast,Other,Female,2189,Black,Widowed,Fully Meets,4,False,41.054072553045856,131,Entry
2754,2020-04-05,Present,Production,Gabriella Copeland,SVG,Active,Full-Time,Zone C,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,2109,Other,Married,Fully Meets,2,True,48.15605749486653,1920,Entry
2755,2022-05-26,Present,Production,Connor Macdonald,EW,Active,Contract,Zone B,Temporary,Unk,Active,Production       ,General Operations,1971,Northeast,Field Operations,Male,1701,Other,Single,Fully Meets,2,True,54.23164072693485,1139,Entry
2756,2021-05-05,Present,Production,David Miller,TNS,Active,Part-Time,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,2155,White,Divorced,Fully Meets,2,True,54.63553065182098,1525,Mid
2757,2023-07-01,2023-08-04,Production,Joanna Poole,BPC,Future Start,Part-Time,Zone C,Part-Time,Retirement,Class table south receive democratic.,Production       ,Project Management,1971,Northeast,Project / Site Management,Female,2145,Hispanic,Divorced,Fully Meets,2,False,54.19681999228644,34,Mid
2758,2018-12-20,2023-06-13,Production,James Austin,TNS,Terminated for Cause,Part-Time,Zone A,Full-Time,Involuntary,Difference require discuss.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,2050,Other,Divorced,Fully Meets,2,False,79.38124572210815,1636,Entry
2759,2018-08-26,Present,Production,Mrs. Megan Booker,PYZ,Active,Full-Time,Zone B,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,2301,White,Divorced,Fully Meets,2,True,36.15879534565367,2508,Entry
2760,2020-12-06,2022-08-26,Production,Alexis Shaw,BPC,Active,Part-Time,Zone B,Temporary,Voluntary,Keep position nature most anything eat blue.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,2062,Other,Single,Fully Meets,2,False,55.30864539916049,628,Mid
2761,2021-12-13,2022-06-11,Production,Austin Klein,EW,Active,Contract,Zone C,Temporary,Resignation,Sport information for admit language mention.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,2121,Asian,Married,Fully Meets,4,False,28.39425051334702,180,Entry
2762,2021-06-27,2022-01-02,Production,Cheryl Cole,CCDR,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Stock avoid company tend tell success.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,2343,Asian,Single,Fully Meets,4,False,80.55852156057495,189,Mid
2763,2019-10-19,Present,Production,Katelyn Coleman,NEL,Active,Part-Time,Zone C,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Project / Site Management,Female,2176,Hispanic,Single,Fully Meets,2,True,54.38290674769702,2089,Entry
2764,2022-11-26,2023-01-13,Production,Ronald Sims,WBL,Active,Part-Time,Zone C,Full-Time,Involuntary,President clearly teach recently care.,Production       ,Field Engineering / Operations,1973,Northeast,Engineering,Male,1810,Black,Single,Fully Meets,2,False,52.37159750524223,48,Entry
2765,2019-08-19,Present,Production,Richard Long,PL,Active,Full-Time,Zone C,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Admin & Support,Male,2045,Black,Widowed,Fully Meets,4,True,57.97946611909651,2150,Entry
2766,2018-08-22,2022-04-14,Production,Kaitlyn Hale,EW,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Involuntary,Look area spend. Deal animal main interesting.,Production       ,Field Engineering / Operations,1968,Northeast,Engineering,Female,2021,Hispanic,Married,Fully Meets,2,False,56.7706553660954,1331,Mid
2767,2022-05-04,Present,Production,Joseph Carr,BPC,Active,Full-Time,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,2747,Asian,Divorced,Fully Meets,2,True,55.44383188117951,1161,Entry
2768,2022-06-12,Present,Production,Deborah Schultz,WBL,Active,Part-Time,Zone B,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1973,Northeast,Field Operations,Male,2026,Asian,Married,Fully Meets,2,True,51.93978655990811,1122,Entry
2769,2018-11-08,Present,Production,Robert Brooks,NEL,Active,Contract,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Project / Site Management,Male,95073,Other,Widowed,Fully Meets,4,True,54.25459216965094,2434,Entry
2770,2021-07-05,Present,Production,Richard Davis,PL,Active,Part-Time,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Labor & Site Work,Male,65497,Black,Divorced,Fully Meets,5,True,53.33918457396872,1464,Entry
2771,2020-07-08,2021-09-24,Production,Tonya Moreno,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Retirement,Talk into between trip final.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,37659,Other,Divorced,Fully Meets,5,False,75.31006160164272,443,Entry
2772,2020-03-13,Present,Production,Francis York,CCDR,Active,Full-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,74626,Other,Married,Fully Meets,1,True,55.03675271426045,1943,Entry
2773,2022-12-28,Present,Production,Misty Cole,SVG,Active,Full-Time,Zone B,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1973,Northeast,Labor & Site Work,Male,10950,White,Widowed,Fully Meets,2,True,52.272782854539976,923,Entry
2774,2020-03-17,Present,Production,Kenneth Perry,EW,Active,Full-Time,Zone B,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,85907,Other,Divorced,Fully Meets,5,True,32.07118412046543,1939,Entry
2775,2023-01-07,Present,Production,Andrew Wilkinson,MSC,Active,Part-Time,Zone B,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Female,50944,White,Single,Fully Meets,2,True,54.33468750565509,913,Entry
2776,2021-12-22,Present,Production,Debbie Pearson,TNS,Active,Full-Time,Zone B,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Engineering,Male,67113,White,Single,Fully Meets,4,True,50.39835728952772,1294,Entry
2777,2020-04-29,2022-11-22,Production,Frank Wilkinson,PYZ,Active,Part-Time,Zone B,Full-Time,Voluntary,Vote growth sound wide art.,Production       ,General Operations,1970,Northeast,Labor & Site Work,Male,37852,Hispanic,Single,Fully Meets,5,False,54.91664485534288,937,Entry
2778,2020-12-02,Present,Production,Raymond Burton,WBL,Active,Part-Time,Zone C,Temporary,Unk,Active,Production       ,Other,1970,Northeast,Project / Site Management,Male,33896,Asian,Divorced,Fully Meets,5,True,55.34264057464652,1679,Entry
2779,2021-12-08,2022-06-20,Production,Adam Murphy,NEL,Active,Contract,Zone A,Part-Time,Resignation,Exist how dog information accept around PM.,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Male,88158,Hispanic,Married,Fully Meets,2,False,54.29717580990901,194,Entry
2780,2022-04-13,2023-08-04,Production,Kimberly Stout,PL,Active,Contract,Zone B,Part-Time,Retirement,Chance ever laugh sign indicate.,Production       ,General Operations,1971,Northeast,Project / Site Management,Male,18034,White,Married,Fully Meets,4,False,53.55288275278414,478,Entry
2781,2020-12-23,2022-07-23,Production,Jonathan Hale,BPC,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Indicate less quality put listen nation.,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,47540,Asian,Divorced,Fully Meets,4,False,54.03557265755529,577,Entry
2782,2019-03-31,Present,Production,Robert Schmitt DDS,CCDR,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,14142,Black,Single,Fully Meets,2,True,55.0398036346653,2291,Entry
2783,2023-06-11,2023-07-30,Production,Jamie Parker,SVG,Active,Part-Time,Zone A,Temporary,Resignation,Like open news car seem garden people.,Production       ,Field Engineering / Operations,1969,Northeast,Field Operations,Male,68300,White,Married,Fully Meets,1,False,56.35936461935105,49,Mid
2784,2021-05-20,2023-01-31,Production,Lauren Thomas,TNS,Active,Contract,Zone B,Full-Time,Involuntary,Base item do role debate perform.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Male,85699,White,Divorced,Fully Meets,2,False,44.31485284052019,621,Mid
2785,2020-11-14,Present,Production,Pamela Taylor,WBL,Active,Full-Time,Zone C,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Other,Male,96368,Hispanic,Widowed,Fully Meets,4,True,57.987679671457904,1697,Mid
2786,2018-12-29,Present,Production,Phyllis Cox,PYZ,Active,Contract,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Female,33987,Asian,Widowed,Fully Meets,1,True,54.19847387158308,2383,Mid
2787,2021-04-22,Present,Production,Jonathan Williams,WBL,Active,Contract,Zone A,Full-Time,Unk,Active,Production       ,Executive,1970,Northeast,Executive & Leadership,Female,93541,White,Divorced,Fully Meets,4,True,76.55578370978782,1538,Mid
2788,2023-06-03,2023-07-14,Production,Edward Navarro,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,Program deal run.,Production       ,Project Management,1970,Northeast,Project / Site Management,Female,87242,Black,Widowed,Fully Meets,1,False,76.39425051334702,41,Mid
2789,2021-04-26,2021-07-06,Production,Matthew Craig,CCDR,Active,Contract,Zone B,Temporary,Retirement,Great parent relate growth summer.,Production       ,Other,1970,Northeast,Project / Site Management,Male,31575,Asian,Divorced,Fully Meets,4,False,83.07460643394936,71,Entry
2790,2019-04-30,2019-10-09,Production,Warren Pollard,EW,Active,Contract,Zone B,Part-Time,Involuntary,Above fight animal support beautiful.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,64694,Hispanic,Widowed,Fully Meets,4,False,65.89733059548254,162,Entry
2791,2021-07-04,2023-06-25,Production,Felicia Smith,MSC,Active,Contract,Zone B,Temporary,Involuntary,Better design cause yet history decide.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,43706,White,Widowed,Fully Meets,2,False,55.28797847877834,721,Entry
2792,2023-02-24,Present,Production,Robert Nguyen,NEL,Active,Part-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,19908,Black,Single,Fully Meets,1,True,72.14236824093086,865,Entry
2793,2021-03-02,Present,Production,Jesse Hall,PL,Active,Full-Time,Zone A,Full-Time,Unk,Active,Production       ,Logistics / Maintenance,1971,Northeast,Project / Site Management,Male,1901,Black,Divorced,Fully Meets,1,True,54.32229070087668,1589,Entry
2794,2021-12-27,Present,Production,George Palmer Jr.,PYZ,Active,Contract,Zone B,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Male,1877,Hispanic,Single,Fully Meets,5,True,54.27023723985942,1289,Entry
2795,2022-07-10,2022-09-11,Production,Casey Garner,SVG,Active,Part-Time,Zone C,Temporary,Voluntary,Defense pressure according more mind bed number.,Production       ,General Operations,1973,Northeast,Engineering,Female,74746,Asian,Single,Fully Meets,4,False,52.4268843063413,63,Entry
2796,2022-09-19,2023-06-17,Production,Megan Harrison,TNS,Active,Contract,Zone A,Full-Time,Voluntary,Risk management money field.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,96469,Asian,Married,Fully Meets,1,False,33.831622176591374,271,Entry
2797,2021-05-30,Present,Production,Sierra Thompson,WBL,Active,Contract,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,24994,Other,Married,Exceeds,1,True,54.199725577681065,1500,Entry
2798,2020-04-07,Present,Production,Donna Sullivan,BPC,Active,Contract,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Engineering,Male,89805,Asian,Divorced,Fully Meets,2,True,53.139641319367065,1918,Entry
2799,2021-04-20,2022-09-17,Production,Timothy Pratt,CCDR,Active,Part-Time,Zone A,Part-Time,Resignation,Opportunity upon apply and world.,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Male,54859,White,Divorced,Fully Meets,2,False,54.1691156049164,515,Entry
2800,2019-08-02,Present,Production,Kathryn Wolf,EW,Active,Contract,Zone B,Temporary,Unk,Active,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,69497,Black,Married,Fully Meets,1,True,76.97467488021903,2167,Entry
2801,2022-01-11,Present,Production,Kiara Herman,MSC,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1973,Northeast,Field Operations,Male,97933,White,Divorced,Fully Meets,5,True,51.9905558179824,1274,Entry
2802,2020-11-15,Present,Production,Meghan Morrison DDS,NEL,Active,Contract,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Field Operations,Female,56662,White,Married,Fully Meets,4,True,47.88774811772758,1696,Entry
2803,2020-05-08,Present,Production,Brittany Fisher,PL,Active,Part-Time,Zone B,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Project / Site Management,Female,13566,Asian,Married,Fully Meets,5,True,59.82477754962355,1887,Entry
2804,2019-03-10,Present,Production,Scott Brady,SVG,Active,Part-Time,Zone B,Full-Time,Unk,Active,Production       ,Project Management,1970,Northeast,Project / Site Management,Male,4554,Hispanic,Married,Fully Meets,4,True,72.33401779603011,2312,Mid
2805,2022-04-19,Present,Production,Charlotte Clark,TNS,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1968,Northeast,Other,Male,19835,White,Widowed,Fully Meets,1,True,56.70830685120787,1176,Mid
2806,2019-11-30,Present,Production,Rebecca Stanley,WBL,Active,Full-Time,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1967,Northeast,Project / Site Management,Female,47920,Asian,Divorced,Fully Meets,2,True,58.0745805358784,2047,Mid
2807,2021-07-06,2023-01-07,Production,Scott Brown,BPC,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Standard stuff girl site.,Production       ,Field Engineering / Operations,1971,Northeast,Other,Female,55399,White,Married,Fully Meets,2,False,54.26977378823796,550,Mid
2808,2018-11-27,Present,Production,Sharon Fox,CCDR,Active,Part-Time,Zone B,Temporary,Unk,Active,Production       ,Consulting / Client Delivery,1967,Northeast,Engineering,Female,35224,Asian,Divorced,Fully Meets,4,True,57.985622369681,2415,Mid
2809,2023-01-30,Present,Production,Robert Powers,WBL,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Other,Male,39078,Hispanic,Single,Fully Meets,2,True,53.19181553964192,890,Entry
2810,2022-11-17,2023-02-08,Production,Debra Phillips,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Less boy reflect quickly health respond million.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,72285,Other,Married,Fully Meets,4,False,66.2258726899384,83,Entry
2811,2018-08-13,2020-05-28,Production,David Holt,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,Material owner together travel so conference.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,82960,Hispanic,Widowed,Fully Meets,2,False,29.489390828199863,654,Entry
2812,2021-07-02,2023-07-09,Production,Lisa Ingram,BPC,Terminated for Cause,Part-Time,Zone B,Temporary,Resignation,Now should knowledge the turn toward natural.,Production       ,General Operations,1970,Northeast,Project / Site Management,Male,44272,White,Divorced,Fully Meets,4,False,55.04719749809947,737,Entry
2813,2022-06-28,Present,Production,Mr. Ryan Griffin,CCDR,Active,Contract,Zone B,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Executive & Leadership,Male,56124,Other,Single,Fully Meets,1,True,54.69372563298353,1106,Entry
2814,2019-01-25,Present,Production,Michelle Woodard,SVG,Active,Part-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Field Operations,Male,19550,Hispanic,Single,Fully Meets,2,True,53.8322487406971,2356,Entry
2815,2023-07-23,Present,Production,David Smith,EW,Active,Contract,Zone C,Part-Time,Unk,Active,Production       ,Project Management,1970,Northeast,Project / Site Management,Female,62651,Asian,Single,Fully Meets,4,True,54.51798053375574,716,Entry
2816,2022-07-25,Present,Production,Jennifer Hernandez,MSC,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,General Operations,1970,Northeast,Other,Female,15802,Black,Married,Fully Meets,5,True,32.57221081451061,1079,Entry
2817,2023-01-11,Present,Production,Theresa Davis,TNS,Active,Contract,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,79678,White,Widowed,Fully Meets,4,True,26.80082135523614,909,Entry
2818,2023-07-28,2023-07-30,Production,Dr. Wendy Lopez,PYZ,Active,Part-Time,Zone B,Temporary,Involuntary,Traditional force look heart talk plan.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,9992,Hispanic,Single,Exceeds,2,False,55.07824594195583,2,Entry
2819,2023-05-06,Present,Production,Heidi Williams,WBL,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Labor & Site Work,Male,74805,White,Widowed,Fully Meets,4,True,25.4072553045859,794,Entry
2820,2022-09-18,Present,Production,Eric Soto,NEL,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,42750,Hispanic,Divorced,Fully Meets,2,True,45.97946611909651,1024,Entry
2821,2019-09-08,2021-09-10,Production,Alfred Sanders,PL,Active,Full-Time,Zone B,Temporary,Retirement,Medical painting rich whole here.,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Male,36681,Hispanic,Single,Fully Meets,2,False,53.180744983354565,733,Entry
2822,2019-08-30,Present,Production,Jerome Adams,BPC,Active,Part-Time,Zone B,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Female,87892,White,Divorced,Fully Meets,4,True,52.87231634300339,2139,Entry
2823,2023-05-22,Present,Production,Ariel Graham,CCDR,Active,Contract,Zone B,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Field Operations,Female,59827,White,Divorced,Fully Meets,2,True,39.564681724846,778,Entry
2824,2021-03-02,Present,Production,Melinda Shaw,EW,Active,Part-Time,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1968,Northeast,Labor & Site Work,Male,3624,Hispanic,Widowed,Fully Meets,5,True,56.74729917505007,1589,Mid
2825,2023-02-13,Present,Production,Elizabeth Brown,MSC,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,Project Management,1968,Northeast,Project / Site Management,Male,80760,Hispanic,Widowed,Fully Meets,4,True,57.30830940056076,876,Mid
2826,2022-08-11,2022-12-01,Production,Jennifer Farmer,TNS,Leave of Absence,Contract,Zone B,Full-Time,Involuntary,Prepare simply play edge.,Production       ,General Operations,1968,Northeast,Field Operations,Female,96266,Hispanic,Married,Fully Meets,5,False,57.12606617190219,112,Mid
2827,2020-02-19,2022-12-10,Production,Bruce Barber,PYZ,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Decision fill total.,Production       ,Field Engineering / Operations,1970,Northeast,Other,Female,23357,Other,Married,Fully Meets,4,False,44.89253935660506,1025,Mid
2828,2021-10-15,2023-03-26,Production,Dennis Foster,WBL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,Camera parent choose add edge product keep.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,95784,Black,Single,Fully Meets,2,False,81.13894592744695,527,Mid
2829,2022-11-16,Present,Production,Ryan Kelly,WBL,Active,Part-Time,Zone B,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Executive & Leadership,Male,11197,Other,Single,Fully Meets,2,True,54.75543829218497,965,Entry
2830,2022-06-30,2023-02-03,Production,Nathan Johnson,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,Big author those five today.,Production       ,General Operations,1972,Northeast,Admin & Support,Male,62490,White,Married,Fully Meets,1,False,53.30651695600216,218,Entry
2831,2021-07-28,Present,Production,Philip Morris,PL,Active,Full-Time,Zone C,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,20276,White,Widowed,Fully Meets,2,True,54.83552056145052,1441,Entry
2832,2021-11-21,Present,Production,Felicia Gomez,BPC,Active,Contract,Zone C,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,31155,White,Married,Fully Meets,5,True,50.49144421629021,1325,Entry
